18,2
16,2
16,2
16,2
16,2
14,2
14,2
14,2
14,2
14,2
14,2
14,2
14,2
14,2
12,2
10,2
12,2
12,2
14,2
16,2
16,2
14,2
14,2
14,2
14,2
12,2
14,2
16,2
16,2
16,2
14,2
14,2
14,2
14,2
14,2
14,2
12,2
12,2
12,2
12,2
12,2
12,2
12,2
10,2
10,4
10,4
10,4
10,4
10,2
10,4
10,2
10,4
10,4
10,4
10,4
10,2
12,2
12,2
14,2
16,2
16,2
14,2
12,2
12,2
10,2
10,2
10,4
10,4
10,4
10,2
10,2
10,2
10,2
10,2
10,2
10,2
12,2
12,2
10,2
10,2
10,2
12,2
14,2
12,2
12,2
10,2
12,2
12,2
14,2
14,2
14,2
14,2
12,2
14,2
12,2
12,2
14,2
16,2
18,2
16,2
14,2
12,2
12,2
12,2
12,2
12,2
12,2
14,2
12,2
14,2
14,2
14,2
14,2
12,2
12,2
10,2
10,2
10,2
10,4
10,4
10,4
10,2
12,2
12,2
12,2
14,2
12,2
12,2
10,2
10,2
12,2
12,2
14,2
16,2
18,2
18,2
18,2
16,2
18,2
18,4
18,6
16,6
16,6
16,6
16,6
18,6
18,4
18,4
18,4
18,2
16,2
14,2
14,2
16,2
18,2
18,2
18,4
18,6
18,8
18,8
18,8
18,8
18,6
18,6
16,6
14,6
16,6
16,6
14,6
14,6
14,6
14,6
14,6
14,8
16,8
16,8
14,8
14,8
16,8
14,8
14,8
16,8
16,8
14,8
14,6
14,6
16,6
16,6
16,6
18,6
18,8
18,8
18,8
18,8
18,6
16,6
16,6
14,6
16,6
18,6
18,8
18,6
18,8
18,8
18,6
18,6
18,6
16,6
16,6
18,6
18,6
18,6
18,8
18,8
18,8
18,8
18,6
18,6
18,6
16,6
14,6
16,6
16,6
18,6
18,8
18,6
18,4
18,2
18,2
18,2
16,2
16,2
14,2
16,2
18,2
18,4
18,4
18,4
18,4
18,2
16,2
18,2
18,2
18,2
18,2
18,2
18,4
18,2
18,2
18,4
18,4
18,6
18,8
18,6
18,6
18,8
18,8
18,8
18,8
18,8
18,8
18,8
18,8
18,8
18,8
18,8
18,8
18,8
18,6
18,6
16,6
14,6
14,6
16,6
14,6
16,6
14,6
14,6
16,6
16,6
14,6
14,6
14,6
16,6
18,6
18,4
18,6
18,4
18,6
18,6
18,6
16,6
16,6
18,6
16,6
14,6
14,8
14,6
14,6
16,6
18,6
16,6
14,6
14,6
14,6
14,8
14,8
12,8
10,8
10,8
10,8
12,8
10,8
10,8
10,8
10,8
10,8
12,8
12,6
12,4
14,4
16,4
14,4
14,4
16,4
16,4
16,4
16,4
14,4
12,4
12,4
12,4
14,4
14,4
12,4
12,4
14,4
14,4
14,4
12,4
14,4
14,4
12,4
12,6
10,6
10,6
12,6
12,4
14,4
12,4
12,6
12,8
14,8
14,8
16,8
16,8
16,8
16,8
14,8
14,6
14,6
16,6
14,6
14,8
12,8
12,10
12,8
14,8
14,8
14,8
14,6
14,6
16,6
18,6
18,6
16,6
14,6
14,6
14,6
14,6
16,6
14,6
14,8
14,6
14,8
14,8
12,8
14,8
14,8
16,8
16,8
16,8
16,8
14,8
12,8
14,8
14,6
14,8
16,8
16,8
16,8
14,8
14,8
16,8
16,8
14,8
16,8
16,8
16,8
16,8
16,8
16,8
16,8
16,8
16,8
16,8
16,8
16,8
16,8
16,8
16,8
16,8
14,8
12,8
12,6
12,8
12,10
10,10
12,10
14,10
14,10
12,10
10,10
8,10
8,12
8,10
10,10
10,10
8,10
8,12
8,10
8,12
8,10
10,10
10,12
10,10
10,12
10,12
10,12
10,14
10,12
10,12
10,12
10,14
10,14
8,14
8,14
8,14
8,14
10,14
10,14
10,12
10,10
8,10
8,10
10,10
10,12
10,10
10,12
10,12
10,10
10,10
8,10
8,10
8,10
8,10
8,10
8,10
8,12
8,12
8,12
8,10
8,10
8,12
8,12
8,12
8,12
8,12
8,12
8,12
8,10
8,10
8,10
8,10
8,10
8,10
8,10
8,10
8,10
8,10
8,10
8,10
8,10
8,10
10,10
8,10
8,10
8,12
8,12
8,10
8,12
8,12
8,12
8,12
8,12
8,10
8,10
8,10
8,12
8,12
8,10
8,12
8,12
8,10
8,12
8,10
8,12
8,10
8,10
8,12
8,12
8,12
8,12
8,12
8,12
8,12
8,12
8,12
8,12
8,12
8,10
8,10
10,10
8,10
8,10
10,10
12,10
12,12
14,12
14,12
14,12
14,12
14,14
14,14
14,14
14,12
14,14
14,14
14,14
14,14
14,12
12,12
12,14
12,14
12,14
12,14
12,14
12,12
12,14
12,14
12,12
12,12
14,12
14,14
14,14
14,14
14,12
14,14
14,12
14,12
14,12
14,14
14,12
14,12
14,12
12,12
14,12
14,12
14,12
12,12
12,10
12,12
14,12
14,14
14,14
14,12
14,12
12,12
12,10
12,8
14,8
16,8
16,8
16,8
16,8
14,8
14,6
14,6
14,6
14,6
14,6
14,6
14,8
16,8
14,8
12,8
10,8
10,8
12,8
12,6
12,4
12,4
12,4
12,4
14,4
14,4
16,4
16,4
16,4
16,4
14,4
16,4
16,4
14,4
12,4
14,4
14,4
12,4
12,4
12,4
14,4
14,4
12,4
12,4
14,4
12,4
14,4
12,4
12,4
12,4
12,6
12,4
12,4
12,4
14,4
14,4
12,4
12,6
12,4
12,6
12,4
12,4
12,4
14,4
14,4
16,4
16,4
14,4
16,4
16,4
16,4
16,4
16,4
14,4
14,4
14,4
14,4
12,4
12,6
12,8
14,8
14,6
14,6
14,8
12,8
12,10
12,8
12,10
10,10
12,10
12,8
14,8
14,8
16,8
16,8
16,8
16,8
16,8
16,8
16,8
16,8
16,8
14,8
14,8
16,8
16,8
14,8
16,8
16,8
14,8
14,8
12,8
14,8
16,8
16,8
16,8
16,8
16,8
16,8
16,8
16,8
16,8
16,8
16,8
14,8
12,8
12,6
10,6
10,6
10,6
12,6
12,8
14,8
16,8
16,8
14,8
14,8
14,8
16,8
16,8
16,8
16,8
16,8
14,8
14,8
14,6
14,6
14,6
14,8
14,6
14,6
14,8
16,8
16,8
16,8
14,8
12,8
10,8
12,8
12,10
10,10
10,12
10,12
10,12
10,14
10,12
10,14
10,14
10,14
8,14
8,14
8,14
8,14
8,14
8,14
8,14
8,14
10,14
8,14
8,14
10,14
10,12
10,12
10,12
10,12
10,12
10,14
10,12
10,12
10,10
12,10
14,10
14,10
14,10
14,10
14,10
14,10
12,10
12,12
12,12
12,12
14,12
14,12
12,12
12,12
12,14
12,14
12,16
12,14
12,14
12,12
12,12
12,14
12,16
12,14
12,14
12,14
12,14
12,12
12,14
12,12
14,12
14,14
14,12
14,12
14,14
14,14
14,14
14,14
14,14
14,14
14,14
14,14
14,12
14,12
14,14
14,12
14,12
14,14
14,14
14,12
14,14
14,14
14,14
14,12
14,12
14,12
14,12
14,14
14,14
14,14
14,14
14,12
12,12
12,12
12,12
12,10
12,12
12,14
12,14
12,14
12,14
12,14
12,12
14,12
14,14
14,14
14,14
14,14
14,12
14,12
14,12
14,12
14,12
12,12
12,12
12,10
10,10
12,10
10,10
12,10
10,10
10,10
10,10
8,10
10,10
8,10
8,10
8,10
8,10
8,10
8,10
10,10
8,10
8,12
8,12
8,10
8,12
8,12
8,12
8,10
8,10
10,10
10,10
8,10
10,10
12,10
14,10
14,10
14,10
12,10
12,8
10,8
10,8
12,8
14,8
14,6
14,6
16,6
14,6
14,6
16,6
16,6
14,6
14,6
14,6
16,6
16,6
14,6
14,8
14,6
16,6
16,6
18,6
18,8
18,8
18,8
18,8
18,8
18,8
18,6
18,8
18,8
18,8
18,8
18,8
18,8
18,8
18,8
18,8
18,8
18,8
18,8
18,6
18,6
18,8
18,8
18,8
18,8
18,6
16,6
16,6
18,6
16,6
14,6
14,8
14,8
16,8
16,8
16,8
14,8
16,8
16,8
16,8
14,8
16,8
16,8
16,8
16,8
16,8
14,8
16,8
16,8
14,8
16,8
16,8
16,8
16,8
14,8
14,6
14,6
14,8
16,8
16,8
14,8
16,8
16,8
16,8
16,8
16,8
14,8
16,8
16,8
14,8
14,8
12,8
12,6
10,6
12,6
12,4
14,4
12,4
12,6
12,6
12,4
12,4
14,4
12,4
12,4
12,4
12,6
12,6
10,6
12,6
12,4
12,4
12,4
14,4
16,4
16,4
16,4
16,4
14,4
12,4
14,4
16,4
16,4
16,4
14,4
14,4
16,4
16,4
14,4
14,4
14,4
14,4
14,4
12,4
12,4
14,4
16,4
16,4
16,4
16,4
14,4
12,4
14,4
12,4
12,4
12,4
12,4
12,4
14,4
14,4
12,4
12,6
12,8
12,10
14,10
14,10
14,10
12,10
10,10
10,12
10,14
10,14
8,14
8,14
10,14
10,14
10,12
10,12
10,14
10,12
10,12
10,12
10,12
10,10
12,10
10,10
10,12
10,10
10,10
12,10
12,12
12,14
12,14
12,12
12,12
12,10
12,12
12,14
12,16
12,14
12,16
12,16
12,14
12,12
12,14
12,14
12,12
12,14
12,14
12,14
12,14
12,14
12,14
12,14
12,16
14,16
14,16
14,16
14,16
14,16
14,16
16,16
18,16
18,16
16,16
14,16
14,16
16,16
16,14
18,14
18,14
18,14
16,14
16,16
16,18
16,16
18,16
18,16
18,16
16,16
16,14
16,14
18,14
18,14
18,14
16,14
16,12
16,12
16,12
16,10
16,10
16,10
16,12
16,12
16,12
16,10
18,10
18,10
18,10
18,10
18,10
18,10
16,10
18,10
18,10
18,12
18,10
18,10
18,12
18,10
18,10
18,12
18,12
18,12
18,12
18,12
18,12
18,12
18,12
18,10
18,12
18,12
18,12
18,12
18,12
18,12
18,12
18,10
18,10
18,12
18,12
18,12
18,12
18,12
18,10
18,12
18,10
18,10
18,12
18,10
18,10
16,10
16,12
16,12
16,12
16,12
16,10
16,10
16,10
18,10
16,10
16,12
16,10
18,10
18,10
18,12
18,12
18,12
18,12
18,12
18,12
18,10
18,12
18,10
18,12
18,12
18,12
18,10
18,12
18,12
18,12
18,12
18,12
18,12
18,12
18,12
18,12
18,10
18,10
18,10
16,10
18,10
18,10
16,10
16,10
16,12
16,12
16,10
16,10
16,10
16,12
16,10
16,10
16,10
16,12
16,10
16,10
16,10
16,10
16,12
16,12
16,10
16,12
16,14
16,16
16,14
16,14
16,16
18,16
16,16
14,16
14,16
16,16
14,16
16,16
18,16
18,16
18,16
18,16
18,16
18,16
18,16
18,16
18,16
18,16
18,16
18,16
18,16
18,16
18,16
16,16
16,18
16,18
16,20
16,22
16,22
16,22
16,20
14,20
16,20
14,20
16,20
14,20
14,20
14,20
16,20
14,20
14,20
14,20
16,20
14,20
16,20
16,22
16,22
16,22
16,22
16,20
16,18
16,20
14,20
14,20
14,20
14,20
16,20
16,22
16,22
16,22
16,22
16,22
16,22
16,20
16,22
16,22
16,20
18,20
18,22
18,22
18,22
18,22
18,22
18,22
18,22
18,22
18,22
18,22
18,22
18,22
18,20
18,22
18,20
16,20
16,22
16,22
16,22
16,22
16,22
16,22
16,22
16,22
16,22
16,22
16,22
16,22
16,22
16,22
16,22
16,22
16,20
16,22
16,22
16,20
16,22
16,22
16,22
16,22
16,22
16,22
16,20
18,20
16,20
14,20
14,20
14,20
14,20
14,20
16,20
18,20
18,22
18,22
18,20
18,22
18,22
18,22
18,22
18,22
18,20
18,18
18,18
18,18
18,18
18,20
16,20
18,20
16,20
16,18
16,16
16,14
16,14
18,14
18,14
18,14
16,14
18,14
16,14
16,16
18,16
16,16
14,16
12,16
12,16
12,14
12,14
12,16
12,16
10,16
10,18
10,16
8,16
10,16
10,16
10,16
8,16
8,16
8,18
8,18
8,16
8,16
8,16
8,16
8,16
8,16
8,18
8,20
8,20
8,20
8,20
8,18
8,16
8,18
8,18
8,18
8,16
10,16
8,16
10,16
10,18
10,18
10,18
12,18
14,18
12,18
10,18
10,18
10,16
10,16
10,18
10,16
12,16
14,16
12,16
12,14
12,16
10,16
8,16
8,16
8,18
8,20
8,20
8,20
8,20
6,20
6,20
6,20
8,20
8,20
8,18
8,18
8,16
8,16
8,16
8,16
10,16
12,16
12,14
12,16
12,14
12,14
12,16
12,14
12,12
14,12
14,12
14,12
14,12
14,12
14,14
14,14
14,12
14,12
14,12
14,14
14,14
14,14
14,12
14,12
14,12
14,14
14,14
14,12
14,14
14,12
14,12
14,12
14,12
14,12
14,12
14,14
14,14
14,14
14,14
14,14
14,14
14,14
14,12
14,12
14,12
14,12
14,12
14,12
12,12
14,12
12,12
12,12
12,12
12,12
12,10
10,10
10,10
10,12
10,14
10,12
10,12
10,12
10,12
10,12
10,12
10,10
10,12
10,12
10,12
10,12
10,14
8,14
8,14
8,14
8,14
8,14
10,14
10,14
10,14
10,12
10,12
10,10
12,10
10,10
12,10
10,10
8,10
8,12
8,12
8,10
8,12
8,12
8,12
8,12
8,10
8,12
8,12
8,12
8,12
8,12
8,10
10,10
10,12
10,14
8,14
10,14
10,14
10,14
10,14
8,14
10,14
8,14
8,14
8,14
8,14
10,14
8,14
8,14
8,14
10,14
8,14
8,14
8,14
10,14
8,14
8,14
8,14
8,14
10,14
10,12
10,10
12,10
12,12
12,10
10,10
12,10
14,10
12,10
12,12
14,12
14,12
14,12
14,14
14,14
14,14
14,12
14,14
14,14
14,14
14,12
12,12
12,10
10,10
12,10
14,10
14,10
14,10
14,10
14,10
14,10
12,10
12,8
10,8
10,8
10,8
10,8
10,8
10,8
10,8
10,8
10,8
12,8
12,6
10,6
10,6
10,6
10,6
10,6
10,6
10,6
10,6
10,6
12,6
12,6
12,8
12,10
12,12
14,12
14,14
14,14
14,14
14,14
14,12
12,12
12,10
14,10
14,10
14,10
14,10
12,10
12,12
12,14
12,12
12,10
12,8
14,8
16,8
16,8
16,8
16,8
16,8
14,8
12,8
12,10
14,10
14,10
14,10
12,10
12,12
12,10
14,10
14,10
14,10
14,10
14,10
12,10
10,10
10,10
12,10
12,8
10,8
10,8
12,8
12,10
12,8
14,8
12,8
12,10
12,12
14,12
14,12
14,14
14,14
14,14
14,12
12,12
12,10
12,12
12,10
10,10
10,12
10,10
12,10
14,10
14,10
14,10
12,10
12,12
12,12
12,10
12,8
14,8
12,8
10,8
12,8
12,6
12,4
12,4
12,4
12,4
12,6
10,6
10,6
8,6
8,6
10,6
12,6
12,8
14,8
14,6
14,8
16,8
16,8
16,8
16,8
16,8
16,8
16,8
16,8
16,8
14,8
14,6
14,6
14,6
14,6
16,6
16,6
18,6
16,6
14,6
14,6
14,6
16,6
16,6
16,6
14,6
14,6
14,6
14,6
14,8
12,8
12,6
10,6
10,6
12,6
12,6
12,6
12,6
10,6
12,6
12,8
12,6
12,4
12,4
12,4
14,4
14,4
14,4
14,4
16,4
16,4
16,4
16,4
16,4
16,4
16,4
16,4
16,4
14,4
16,4
16,4
16,4
14,4
14,4
14,4
12,4
14,4
14,4
14,4
12,4
12,4
12,4
12,4
12,6
12,8
14,8
14,8
14,8
14,6
14,6
16,6
16,6
16,6
16,6
14,6
14,8
16,8
16,8
16,8
16,8
16,8
16,8
16,8
16,8
16,8
14,8
14,6
14,6
16,6
16,6
16,6
16,6
18,6
16,6
18,6
18,8
18,8
18,8
18,8
18,8
18,8
18,8
18,8
18,6
16,6
18,6
18,8
18,6
18,8
18,6
18,4
18,4
18,4
18,4
18,2
18,4
18,2
18,2
18,2
16,2
18,2
18,4
18,6
18,6
18,8
18,6
18,6
16,6
16,6
16,6
16,6
16,6
16,6
16,6
16,6
16,6
18,6
16,6
16,6
16,6
14,6
14,6
16,6
18,6
16,6
18,6
16,6
14,6
14,6
14,6
16,6
18,6
16,6
16,6
16,6
14,6
16,6
16,6
16,6
14,6
14,6
14,8
12,8
10,8
12,8
12,10
12,12
12,12
12,10
12,8
12,10
10,10
10,12
10,14
8,14
10,14
10,14
10,14
8,14
10,14
8,14
10,14
8,14
8,14
8,14
8,14
8,14
8,14
10,14
10,14
10,12
10,10
10,12
10,10
10,12
10,12
10,14
10,14
10,12
10,12
10,12
10,14
8,14
8,14
8,14
8,14
8,14
10,14
10,14
8,14
8,14
8,14
8,14
8,14
8,14
8,14
10,14
8,14
8,14
8,14
8,14
8,14
8,14
10,14
10,14
10,14
10,14
10,12
10,12
10,12
10,10
8,10
8,10
8,10
8,10
8,12
8,12
8,10
10,10
8,10
8,10
8,10
8,10
8,10
8,12
8,12
8,12
8,12
8,12
8,10
8,12
8,12
8,10
8,12
8,12
8,12
8,12
8,10
8,12
8,10
8,12
8,12
8,12
8,12
8,12
8,12
8,12
8,10
8,10
8,10
8,10
8,10
8,12
8,12
8,10
10,10
12,10
12,12
12,12
12,14
12,12
14,12
14,14
14,14
14,14
14,14
14,12
14,12
14,14
14,14
14,14
14,14
14,14
14,14
14,14
14,14
14,14
14,14
14,14
14,14
14,14
14,12
12,12
12,14
12,12
12,14
12,12
14,12
14,12
14,12
12,12
12,12
12,14
12,14
12,14
12,14
12,14
12,14
12,16
12,16
10,16
10,18
10,16
10,16
10,18
10,18
10,16
8,16
8,16
10,16
12,16
14,16
12,16
12,14
12,14
12,14
12,14
12,16
12,16
14,16
14,16
12,16
14,16
14,16
14,16
16,16
14,16
12,16
10,16
10,18
10,18
12,18
12,18
10,18
10,16
8,16
8,16
10,16
10,18
10,16
10,18
10,18
10,18
10,18
10,16
8,16
8,18
8,16
8,16
8,16
10,16
10,16
10,16
12,16
14,16
14,16
16,16
14,16
16,16
16,18
16,18
16,16
16,18
16,18
16,16
14,16
14,16
14,16
14,16
16,16
16,14
16,16
16,18
16,16
18,16
18,16
18,16
18,16
18,16
16,16
16,18
16,18
16,18
16,16
16,18
16,20
14,20
14,20
14,20
14,20
16,20
18,20
18,20
18,22
18,22
18,22
18,22
18,22
18,22
18,22
18,22
18,22
18,22
18,22
18,20
18,20
18,22
18,20
18,20
16,20
16,22
16,22
16,20
16,22
16,22
16,22
16,22
16,20
18,20
18,20
18,18
18,18
18,18
18,18
18,18
18,18
18,18
18,18
18,18
18,18
18,18
18,18
18,18
18,18
18,18
18,20
18,18
18,18
18,18
18,18
18,18
18,18
18,20
16,20
16,22
16,22
16,22
16,20
18,20
18,18
18,18
18,18
18,20
16,20
14,20
14,20
16,20
16,18
16,18
16,16
16,14
16,14
16,12
16,14
16,16
16,14
16,16
18,16
16,16
16,14
18,14
16,14
16,16
18,16
18,16
16,16
16,18
16,20
14,20
14,20
14,20
14,20
14,20
14,20
16,20
16,22
16,22
16,20
16,18
16,20
14,20
14,20
16,20
14,20
16,20
14,20
14,20
16,20
18,20
18,20
18,18
18,18
18,20
16,20
16,18
16,18
16,20
16,22
16,22
16,22
16,22
16,22
16,22
16,22
16,22
16,22
16,22
16,22
16,22
16,22
16,22
16,22
16,22
16,20
18,20
18,20
18,22
18,22
18,22
18,20
18,18
18,18
18,18
18,20
18,22
18,20
18,22
18,22
18,22
18,20
18,18
18,18
18,18
18,18
18,18
18,20
18,18
18,20
18,18
18,18
18,18
18,18
18,20
18,18
18,20
16,20
18,20
16,20
18,20
16,20
16,22
16,20
16,22
16,22
16,22
16,22
16,22
16,22
16,20
16,22
16,22
16,22
16,22
16,22
16,22
16,20
18,20
18,20
16,20
18,20
18,18
18,18
18,18
18,20
18,20
18,20
18,18
18,18
18,20
18,22
18,22
18,22
18,22
18,22
18,22
18,22
18,22
18,22
18,22
18,22
18,20
16,20
14,20
14,20
14,20
14,20
16,20
14,20
14,20
14,20
14,20
16,20
16,22
16,22
16,20
16,18
16,16
16,18
16,16
16,18
16,18
16,16
14,16
14,16
14,16
14,16
16,16
14,16
14,16
14,16
14,16
16,16
14,16
16,16
18,16
18,16
18,16
16,16
16,18
16,18
16,16
18,16
18,16
16,16
16,14
16,16
18,16
18,16
18,16
18,16
18,16
18,16
16,16
18,16
16,16
16,18
16,18
16,16
14,16
16,16
16,18
16,16
16,18
16,18
16,20
16,18
16,16
16,18
16,18
16,18
16,16
18,16
16,16
16,14
18,14
18,14
18,14
18,14
18,14
16,14
16,12
16,12
16,14
18,14
18,14
18,14
18,14
18,14
16,14
18,14
18,14
18,14
18,14
16,14
16,12
16,14
18,14
18,14
16,14
16,14
16,16
18,16
16,16
16,14
16,12
16,10
16,10
18,10
18,10
18,10
18,10
16,10
16,10
16,10
16,10
18,10
18,12
18,10
18,10
16,10
18,10
18,12
18,12
18,12
18,12
18,12
18,12
18,12
18,12
18,10
16,10
18,10
18,10
16,10
16,10
16,10
16,12
16,10
18,10
18,10
18,12
18,12
18,12
18,12
18,12
18,12
18,10
16,10
16,10
16,10
16,10
16,12
16,12
16,10
16,12
16,14
16,12
16,12
16,14
16,12
16,10
16,10
18,10
18,12
18,12
18,12
18,12
18,12
18,10
16,10
16,12
16,12
16,12
16,12
16,12
16,14
16,16
14,16
12,16
12,14
12,12
12,10
10,10
12,10
12,8
14,8
14,6
14,6
16,6
16,6
16,6
18,6
18,6
18,4
18,2
18,4
18,4
18,2
18,2
18,4
18,2
18,2
16,2
16,2
14,2
16,2
14,2
12,2
12,2
14,2
12,2
10,2
12,2
14,2
12,2
14,2
14,2
16,2
16,2
16,2
14,2
16,2
16,2
18,2
18,2
18,2
18,4
18,4
18,4
18,6
18,8
18,8
18,6
16,6
14,6
14,6
14,8
14,8
14,6
16,6
16,6
16,6
14,6
14,8
12,8
14,8
12,8
12,6
10,6
12,6
10,6
10,6
10,6
12,6
12,4
12,4
14,4
16,4
16,4
14,4
12,4
12,6
10,6
12,6
10,6
10,6
8,6
8,6
8,8
8,8
8,6
10,6
8,6
8,6
10,6
8,6
10,6
8,6
8,6
8,6
8,6
8,6
8,6
8,8
8,6
8,6
8,8
8,8
8,8
6,8
6,10
6,8
4,8
4,8
6,8
6,6
6,8
4,8
4,8
4,6
4,6
2,6
2,8
2,8
2,8
2,8
2,6
2,8
2,8
2,8
2,8
2,6
4,6
4,6
4,6
4,6
4,6
2,6
2,6
2,8
2,8
2,6
2,6
2,4
2,4
2,4
2,2
2,2
2,2
2,2
2,4
2,4
2,2
2,2
2,2
4,2
2,2
2,2
2,2
4,2
4,4
4,2
6,2
6,2
6,2
4,2
4,4
4,2
4,2
4,2
2,2
2,2
2,2
2,2
4,2
6,2
8,2
8,2
8,2
8,2
6,2
6,2
6,2
6,2
6,2
4,2
4,4
4,2
4,4
4,4
4,2
2,2
2,2
2,2
2,2
2,2
2,2
4,2
2,2
2,2
2,2
2,2
2,2
2,4
2,4
2,6
2,4
2,6
2,6
2,8
2,8
2,6
4,6
4,6
4,8
6,8
6,10
6,8
6,6
6,8
6,6
6,6
6,8
4,8
4,8
4,6
2,6
2,6
2,8
2,8
2,8
2,8
2,8
2,8
2,8
2,8
2,8
2,8
2,8
2,8
2,6
2,8
2,8
2,8
2,8
2,8
2,8
2,8
2,8
2,8
2,6
2,6
2,4
2,6
4,6
4,8
4,8
4,6
4,6
4,6
4,8
6,8
8,8
8,6
10,6
10,6
12,6
10,6
10,6
10,6
10,6
10,6
10,6
10,6
8,6
8,6
8,6
8,6
8,6
10,6
10,6
10,6
10,6
8,6
8,8
6,8
4,8
4,8
4,8
4,8
4,6
4,8
4,8
4,8
4,6
4,6
4,6
4,6
4,6
4,6
4,8
6,8
6,10
6,10
6,10
6,10
6,10
6,10
6,10
4,10
4,10
6,10
6,8
6,10
6,10
6,8
4,8
4,8
4,8
4,8
6,8
6,6
6,6
6,8
4,8
6,8
8,8
6,8
6,10
6,10
6,10
6,8
4,8
6,8
6,10
6,8
4,8
6,8
4,8
4,8
6,8
6,10
6,10
6,10
6,10
6,10
6,8
8,8
8,8
8,8
8,6
8,6
8,6
10,6
8,6
8,6
8,6
8,6
10,6
8,6
8,6
8,6
8,8
6,8
4,8
4,8
4,8
6,8
6,10
6,10
6,10
6,10
6,10
6,8
6,6
6,6
6,6
6,6
6,6
6,6
6,6
6,8
4,8
4,8
4,8
4,8
4,6
4,8
6,8
6,10
6,8
4,8
4,8
4,8
4,8
4,8
4,8
6,8
6,10
6,10
4,10
6,10
4,10
4,10
2,10
4,10
6,10
6,10
6,10
6,10
6,8
6,10
6,10
6,8
6,6
6,8
4,8
6,8
4,8
6,8
6,10
6,10
4,10
2,10
2,10
2,10
2,10
2,10
4,10
4,10
4,12
4,12
4,10
2,10
2,10
2,10
2,10
2,10
2,10
2,10
4,10
6,10
6,10
6,8
4,8
4,6
2,6
2,4
2,4
2,6
4,6
4,6
4,6
4,6
4,6
2,6
2,8
2,8
2,8
2,8
2,8
2,6
4,6
2,6
2,8
2,8
2,6
2,4
2,4
2,2
4,2
4,4
4,2
6,2
8,2
8,2
8,2
8,2
8,2
6,2
6,2
6,2
6,2
6,2
4,2
4,2
4,4
4,4
4,4
4,2
2,2
2,2
2,4
2,4
2,2
2,4
2,6
2,6
2,4
2,2
2,4
2,2
2,2
2,2
2,2
2,4
2,2
2,2
2,2
2,4
2,6
2,6
2,8
2,8
2,8
2,8
2,8
2,8
2,8
2,6
2,4
2,6
4,6
4,6
2,6
4,6
4,6
4,8
4,8
4,8
4,8
6,8
4,8
4,8
4,8
6,8
6,6
6,6
6,8
6,10
6,10
6,8
6,6
6,8
4,8
4,6
4,8
6,8
4,8
4,6
2,6
2,4
2,4
2,4
2,2
2,2
2,2
4,2
4,2
4,4
4,4
4,4
4,2
6,2
4,2
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,4
4,2
4,4
4,2
6,2
4,2
4,2
4,4
4,2
2,2
2,2
2,2
4,2
2,2
2,4
2,6
2,6
4,6
4,6
4,6
4,6
4,6
2,6
4,6
4,8
4,6
4,6
4,6
4,6
4,6
4,8
6,8
4,8
4,8
6,8
6,6
6,6
6,8
4,8
6,8
6,6
6,6
6,6
6,8
6,6
6,6
6,8
6,10
4,10
6,10
6,10
6,10
4,10
4,10
4,10
6,10
6,10
4,10
2,10
2,10
4,10
6,10
6,10
4,10
4,12
4,10
2,10
2,10
4,10
4,12
4,12
2,12
2,12
2,12
2,12
2,14
2,12
2,14
2,14
2,16
2,16
2,16
2,16
4,16
4,16
4,16
4,16
2,16
2,16
2,16
4,16
4,16
4,16
4,16
4,14
4,16
4,14
4,16
2,16
4,16
4,14
4,14
4,14
4,14
4,16
2,16
2,16
2,16
2,16
2,14
2,14
2,16
2,16
4,16
4,16
2,16
2,16
4,16
2,16
2,16
2,16
2,14
2,12
2,12
4,12
4,12
4,12
4,10
4,10
4,10
4,12
4,10
4,10
2,10
2,10
2,10
4,10
2,10
2,10
4,10
4,12
4,12
4,10
6,10
6,10
6,10
4,10
4,10
2,10
4,10
4,10
6,10
6,8
6,10
4,10
4,10
4,12
4,10
4,10
6,10
4,10
4,12
4,12
4,12
2,12
2,12
2,12
2,12
2,12
2,14
2,12
2,14
2,14
2,14
2,16
2,14
2,14
2,16
2,14
2,16
2,16
4,16
4,16
2,16
2,16
4,16
4,14
4,14
4,14
6,14
6,14
6,16
6,18
6,18
4,18
4,20
4,18
4,18
4,20
6,20
4,20
4,18
6,18
6,18
6,18
6,18
6,18
6,18
6,16
6,16
6,14
6,14
4,14
4,14
4,14
6,14
6,16
6,18
6,18
4,18
4,18
4,18
6,18
6,18
6,18
6,16
6,16
6,16
6,18
6,18
6,18
6,18
6,18
6,18
4,18
4,18
4,20
6,20
4,20
4,20
4,20
4,20
4,20
6,20
6,20
6,20
6,20
6,20
6,20
6,20
6,20
6,20
6,20
4,20
6,20
6,20
6,20
4,20
4,22
4,20
4,20
4,20
4,18
4,20
4,22
4,20
6,20
4,20
6,20
6,20
4,20
6,20
6,20
4,20
4,22
4,20
6,20
6,20
4,20
6,20
8,20
8,18
8,20
8,20
6,20
4,20
4,20
6,20
8,20
6,20
4,20
4,20
4,20
4,22
4,24
4,24
4,24
4,24
4,24
4,24
4,24
4,22
6,22
6,22
6,24
6,24
6,22
8,22
8,24
8,26
8,24
8,26
8,26
6,26
8,26
8,24
10,24
8,24
8,26
8,24
8,22
6,22
4,22
6,22
6,22
8,22
8,24
8,22
8,22
6,22
8,22
10,22
10,20
12,20
10,20
10,22
10,22
10,22
8,22
6,22
6,22
